year,race,gestational_age_group,mother_age_group,births,deaths,mortality_rate
2020,Non-Hispanic White,34-36 weeks,25-29,37737,257,6.810292286085274
2020,Non-Hispanic White,34-36 weeks,30-34,44418,245,5.515781890224684
2020,Non-Hispanic White,34-36 weeks,35-39,25608,154,6.013745704467354
2020,Non-Hispanic White,34-36 weeks,40 and over,6667,50,7.499625018749063
2020,Non-Hispanic White,37-38 weeks,Under 20,13141,74,5.631230499961951
2020,Non-Hispanic White,37-38 weeks,20-24,71399,288,4.033669939354892
2020,Non-Hispanic White,37-38 weeks,25-29,128170,348,2.715143949442147
2020,Non-Hispanic White,37-38 weeks,30-34,149460,345,2.3083099156965075
2020,Non-Hispanic White,37-38 weeks,35-39,81068,188,2.3190408052499136
2020,Non-Hispanic White,37-38 weeks,40 and over,18647,56,3.0031640478361132
2020,Non-Hispanic White,39-41 weeks,Under 20,31052,116,3.7356692000515266
2020,Non-Hispanic White,39-41 weeks,20-24,171935,382,2.2217698548870213
2020,Non-Hispanic White,39-41 weeks,25-29,318350,512,1.6082927595413852
2020,Non-Hispanic White,39-41 weeks,30-34,368906,374,1.0138083956346604
2020,Non-Hispanic White,39-41 weeks,35-39,174795,190,1.0869876140621872
2020,Non-Hispanic White,39-41 weeks,40 and over,31133,47,1.5096521376031862
2020,Non-Hispanic White,42+ weeks,Under 20,4021,18,4.476498383486694
2020,Non-Hispanic White,42+ weeks,20-24,19594,66,3.3683780749208942
2020,Non-Hispanic White,42+ weeks,25-29,28681,54,1.882779540462327
2020,Non-Hispanic White,42+ weeks,30-34,26967,48,1.7799532762264991
2020,Non-Hispanic White,42+ weeks,35-39,11382,21,1.8450184501845017
2020,Non-Hispanic White,42+ weeks,40 and over,2247,9,4.005340453938585
2021,Non-Hispanic Black,<28 weeks,Under 20,445,158,355.0561797752809
2021,Non-Hispanic Black,<28 weeks,20-24,1569,588,374.76099426386236
2021,Non-Hispanic Black,<28 weeks,25-29,1988,679,341.5492957746479
2021,Non-Hispanic Black,<28 weeks,30-34,1927,613,318.11105345096
2021,Non-Hispanic Black,<28 weeks,35-39,1118,352,314.84794275491953
2021,Non-Hispanic Black,<28 weeks,40 and over,363,90,247.93388429752068
2021,Non-Hispanic Black,28-31 weeks,Under 20,562,26,46.263345195729535
2021,Non-Hispanic Black,28-31 weeks,20-24,1978,100,50.55611729019211
2021,Non-Hispanic Black,28-31 weeks,25-29,2467,111,44.9939197405756
2021,Non-Hispanic Black,28-31 weeks,30-34,2486,91,36.604987932421565
2021,Non-Hispanic Black,28-31 weeks,35-39,1542,68,44.09857328145266
2021,Non-Hispanic Black,28-31 weeks,40 and over,488,15,30.737704918032787
2021,Non-Hispanic Black,32-33 weeks,Under 20,773,18,23.28589909443726
2021,Non-Hispanic Black,32-33 weeks,20-24,2534,48,18.942383583267564
2021,Non-Hispanic Black,32-33 weeks,25-29,3158,55,17.41608613046232
2021,Non-Hispanic Black,32-33 weeks,30-34,3065,45,14.68189233278956
2021,Non-Hispanic Black,32-33 weeks,35-39,1895,32,16.886543535620053
2021,Non-Hispanic Black,32-33 weeks,40 and over,634,13,20.50473186119874
2021,Non-Hispanic Black,34-36 weeks,Under 20,3486,38,10.900745840504877
2021,Non-Hispanic Black,34-36 weeks,20-24,12454,129,10.358117873775493
2021,Non-Hispanic Black,34-36 weeks,25-29,16320,164,10.049019607843139
2021,Non-Hispanic Black,34-36 weeks,30-34,15364,110,7.159593855766727
2021,Non-Hispanic Black,34-36 weeks,35-39,9347,74,7.916978709746442
2021,Non-Hispanic Black,34-36 weeks,40 and over,2983,30,10.056989607777405
2021,Non-Hispanic Black,37-38 weeks,Under 20,9223,63,6.830749213921718
2021,Non-Hispanic Black,37-38 weeks,20-24,34407,204,5.9290260702763975
2021,Non-Hispanic Black,37-38 weeks,25-29,44079,205,4.650740715533474
2021,Non-Hispanic Black,37-38 weeks,30-34,40339,149,3.6936959270185183
2021,Non-Hispanic Black,37-38 weeks,35-39,23044,85,3.688595729908002
2021,Non-Hispanic Black,37-38 weeks,40 and over,6895,36,5.221174764321972
2021,Non-Hispanic Black,39-41 weeks,Under 20,15337,94,6.128969159548803
2021,Non-Hispanic Black,39-41 weeks,20-24,58231,255,4.3791107829163165
2021,Non-Hispanic Black,39-41 weeks,25-29,72584,227,3.127410999669349
2021,Non-Hispanic Black,39-41 weeks,30-34,61466,153,2.4891810106400287
2021,Non-Hispanic Black,39-41 weeks,35-39,30285,59,1.9481591546970447
2021,Non-Hispanic Black,39-41 weeks,40 and over,7153,23,3.215434083601286
2021,Non-Hispanic Black,42+ weeks,Under 20,1709,5,2.925687536571094
2021,Non-Hispanic Black,42+ weeks,20-24,6020,35,5.813953488372093
2021,Non-Hispanic Black,42+ weeks,25-29,7098,19,2.6768103691180616
2021,Non-Hispanic Black,42+ weeks,30-34,5591,26,4.650330888928635
2021,Non-Hispanic Black,42+ weeks,35-39,2520,6,2.3809523809523814
2021,Non-Hispanic Black,42+ weeks,40 and over,671,4,5.961251862891207
2021,Non-Hispanic White,<28 weeks,Under 20,377,136,360.7427055702918
2021,Non-Hispanic White,<28 weeks,20-24,1395,504,361.2903225806451
2021,Non-Hispanic White,<28 weeks,25-29,2121,728,343.2343234323432
2021,Non-Hispanic White,<28 weeks,30-34,2450,842,343.6734693877551
2021,Non-Hispanic White,<28 weeks,35-39,1383,437,315.97975415762835
2021,Non-Hispanic White,<28 weeks,40 and over,344,107,311.04651162790697
2021,Non-Hispanic White,28-31 weeks,Under 20,526,30,57.034220532319395
2021,Non-Hispanic White,28-31 weeks,20-24,2568,127,49.454828660436135
2021,Non-Hispanic White,28-31 weeks,25-29,4022,189,46.99154649428145
2021,Non-Hispanic White,28-31 weeks,30-34,4703,180,38.27344248352116
2021,Non-Hispanic White,28-31 weeks,35-39,2788,82,29.41176470588235
2021,Non-Hispanic White,28-31 weeks,40 and over,784,36,45.91836734693878
2021,Non-Hispanic White,32-33 weeks,Under 20,795,15,18.867924528301884
2021,Non-Hispanic White,32-33 weeks,20-24,3651,82,22.459600109559023
2021,Non-Hispanic White,32-33 weeks,25-29,6171,104,16.853022200615783
2021,Non-Hispanic White,32-33 weeks,30-34,7553,92,12.180590493843505
2021,Non-Hispanic White,32-33 weeks,35-39,4575,64,13.989071038251366
2021,Non-Hispanic White,32-33 weeks,40 and over,1195,14,11.715481171548118
2021,Non-Hispanic White,34-36 weeks,Under 20,4445,47,10.573678290213724
2021,Non-Hispanic White,34-36 weeks,20-24,22353,206,9.21576522167047
2021,Non-Hispanic White,34-36 weeks,25-29,39341,272,6.913906611423196
2021,Non-Hispanic White,34-36 weeks,30-34,47544,289,6.0785798418307255
2021,Non-Hispanic White,34-36 weeks,35-39,28488,183,6.423757371524853
2021,Non-Hispanic White,34-36 weeks,40 and over,7208,43,5.965593784683685
2021,Non-Hispanic White,37-38 weeks,Under 20,12742,92,7.220216606498195
2021,Non-Hispanic White,37-38 weeks,20-24,72660,309,4.252683732452519
2021,Non-Hispanic White,37-38 weeks,25-29,134328,363,2.702340539574772
2021,Non-Hispanic White,37-38 weeks,30-34,162181,349,2.1519166856783474
2021,Non-Hispanic White,37-38 weeks,35-39,89481,195,2.1792335803131393
2021,Non-Hispanic White,37-38 weeks,40 and over,20249,54,2.66679836041286
2021,Non-Hispanic White,39-41 weeks,Under 20,27834,120,4.311273981461523
2021,Non-Hispanic White,39-41 weeks,20-24,163605,390,2.3837902264600714
2021,Non-Hispanic White,39-41 weeks,25-29,316164,482,1.5245252463911136
2021,Non-Hispanic White,39-41 weeks,30-34,380090,378,0.994501302323134
2021,Non-Hispanic White,39-41 weeks,35-39,181745,203,1.1169495722028118
2021,Non-Hispanic White,39-41 weeks,40 and over,32424,52,1.6037503084135207
2021,Non-Hispanic White,42+ weeks,Under 20,3638,20,5.497526113249037
2021,Non-Hispanic White,42+ weeks,20-24,18810,57,3.0303030303030303
2021,Non-Hispanic White,42+ weeks,25-29,28091,63,2.24271118863693
2021,Non-Hispanic White,42+ weeks,30-34,26858,42,1.5637798793655522
2021,Non-Hispanic White,42+ weeks,35-39,11537,24,2.0802635000433387
2021,Non-Hispanic White,42+ weeks,40 and over,2211,7,3.165988240615106
2022,Non-Hispanic Black,<28 weeks,Under 20,443,170,383.7471783295711
2022,Non-Hispanic Black,<28 weeks,20-24,1451,548,377.670572019297
2022,Non-Hispanic Black,<28 weeks,25-29,1938,696,359.1331269349845
2022,Non-Hispanic Black,<28 weeks,30-34,1978,608,307.38119312436805
2022,Non-Hispanic Black,<28 weeks,35-39,1204,392,325.58139534883725
2022,Non-Hispanic Black,<28 weeks,40 and over,362,95,262.43093922651934
2022,Non-Hispanic Black,28-31 weeks,Under 20,555,24,43.24324324324324
2022,Non-Hispanic Black,28-31 weeks,20-24,1754,105,59.863169897377425
2022,Non-Hispanic Black,28-31 weeks,25-29,2296,114,49.65156794425087
2022,Non-Hispanic Black,28-31 weeks,30-34,2317,85,36.685369011653
2022,Non-Hispanic Black,28-31 weeks,35-39,1539,61,39.6361273554256
2022,Non-Hispanic Black,28-31 weeks,40 and over,532,20,37.59398496240601
2022,Non-Hispanic Black,32-33 weeks,Under 20,745,16,21.47651006711409
2022,Non-Hispanic Black,32-33 weeks,20-24,2347,49,20.87771623348956
2022,Non-Hispanic Black,32-33 weeks,25-29,3031,47,15.506433520290333
2022,Non-Hispanic Black,32-33 weeks,30-34,3055,52,17.02127659574468
2022,Non-Hispanic Black,32-33 weeks,35-39,1887,38,20.1377848436672
2022,Non-Hispanic Black,32-33 weeks,40 and over,702,11,15.66951566951567
2022,Non-Hispanic Black,34-36 weeks,Under 20,3240,44,13.580246913580247
2022,Non-Hispanic Black,34-36 weeks,20-24,11444,139,12.146102761272282
2022,Non-Hispanic Black,34-36 weeks,25-29,15242,140,9.185146306259021
2022,Non-Hispanic Black,34-36 weeks,30-34,15408,133,8.631879543094497
2022,Non-Hispanic Black,34-36 weeks,35-39,9623,81,8.417333471890263
2022,Non-Hispanic Black,34-36 weeks,40 and over,3324,33,9.927797833935019
2022,Non-Hispanic Black,37-38 weeks,Under 20,8632,56,6.487488415199258
2022,Non-Hispanic Black,37-38 weeks,20-24,32724,228,6.967363403006967
2022,Non-Hispanic Black,37-38 weeks,25-29,42491,231,5.436445364900802
2022,Non-Hispanic Black,37-38 weeks,30-34,41043,162,3.9470798918207737
2022,Non-Hispanic Black,37-38 weeks,35-39,24258,81,3.339104625278259
2022,Non-Hispanic Black,37-38 weeks,40 and over,7439,33,4.43608011829547
2022,Non-Hispanic Black,39-41 weeks,Under 20,14063,93,6.613098200952854
2022,Non-Hispanic Black,39-41 weeks,20-24,54297,215,3.9597031143525423
2022,Non-Hispanic Black,39-41 weeks,25-29,69198,226,3.2659903465418076
2022,Non-Hispanic Black,39-41 weeks,30-34,63169,175,2.7703462141240167
2022,Non-Hispanic Black,39-41 weeks,35-39,31842,80,2.512404999685949
2022,Non-Hispanic Black,39-41 weeks,40 and over,7947,32,4.026676733358499
2022,Non-Hispanic Black,42+ weeks,Under 20,1761,6,3.4071550255536627
2022,Non-Hispanic Black,42+ weeks,20-24,6310,33,5.229793977812996
2022,Non-Hispanic Black,42+ weeks,25-29,7413,29,3.912046404964252
2022,Non-Hispanic Black,42+ weeks,30-34,6360,18,2.830188679245283
2022,Non-Hispanic Black,42+ weeks,35-39,2921,12,4.108182129407737
2022,Non-Hispanic Black,42+ weeks,40 and over,789,5,6.337135614702154
2022,Non-Hispanic White,<28 weeks,Under 20,356,139,390.4494382022472
2022,Non-Hispanic White,<28 weeks,20-24,1365,548,401.46520146520146
2022,Non-Hispanic White,<28 weeks,25-29,2018,711,352.3290386521308
2022,Non-Hispanic White,<28 weeks,30-34,2314,794,343.1287813310285
2022,Non-Hispanic White,<28 weeks,35-39,1249,405,324.2594075260208
2022,Non-Hispanic White,<28 weeks,40 and over,393,135,343.5114503816794
2022,Non-Hispanic White,28-31 weeks,Under 20,589,37,62.81833616298811
2022,Non-Hispanic White,28-31 weeks,20-24,2415,110,45.54865424430642
2022,Non-Hispanic White,28-31 weeks,25-29,3860,186,48.18652849740933
2022,Non-Hispanic White,28-31 weeks,30-34,4640,196,42.241379310344826
2022,Non-Hispanic White,28-31 weeks,35-39,2703,111,41.06548279689235
2022,Non-Hispanic White,28-31 weeks,40 and over,786,30,38.16793893129771
2022,Non-Hispanic White,32-33 weeks,Under 20,792,16,20.202020202020204
2022,Non-Hispanic White,32-33 weeks,20-24,3635,70,19.257221458046768
2022,Non-Hispanic White,32-33 weeks,25-29,6005,114,18.984179850124896
2022,Non-Hispanic White,32-33 weeks,30-34,7229,96,13.2798450684742
2022,Non-Hispanic White,32-33 weeks,35-39,4424,68,15.370705244122965
2022,Non-Hispanic White,32-33 weeks,40 and over,1204,23,19.102990033222593
2022,Non-Hispanic White,34-36 weeks,Under 20,4180,57,13.636363636363635
2022,Non-Hispanic White,34-36 weeks,20-24,21106,202,9.570738178716953
2022,Non-Hispanic White,34-36 weeks,25-29,38037,263,6.914320267108343
2022,Non-Hispanic White,34-36 weeks,30-34,46706,281,6.016357641416521
2022,Non-Hispanic White,34-36 weeks,35-39,27796,152,5.468412721254857
2022,Non-Hispanic White,34-36 weeks,40 and over,7317,47,6.4233975673090065
2022,Non-Hispanic White,37-38 weeks,Under 20,12162,101,8.304555171846737
2022,Non-Hispanic White,37-38 weeks,20-24,70360,314,4.462762933484934
2022,Non-Hispanic White,37-38 weeks,25-29,131276,378,2.8794295987080654
2022,Non-Hispanic White,37-38 weeks,30-34,159415,377,2.364896653388953
2022,Non-Hispanic White,37-38 weeks,35-39,89382,185,2.0697679622295317
2022,Non-Hispanic White,37-38 weeks,40 and over,20743,52,2.5068697873981587
2022,Non-Hispanic White,39-41 weeks,Under 20,26346,128,4.8584225309344875
2022,Non-Hispanic White,39-41 weeks,20-24,156689,441,2.814492402146928
2022,Non-Hispanic White,39-41 weeks,25-29,303624,448,1.4755091824098228
2022,Non-Hispanic White,39-41 weeks,30-34,365734,421,1.1511098229861045
2022,Non-Hispanic White,39-41 weeks,35-39,179829,175,0.9731467115982405
2022,Non-Hispanic White,39-41 weeks,40 and over,33656,49,1.4559068219633944
2022,Non-Hispanic White,42+ weeks,Under 20,3768,23,6.104033970276009
2022,Non-Hispanic White,42+ weeks,20-24,19461,63,3.237243718205642
2022,Non-Hispanic White,42+ weeks,25-29,28769,48,1.6684625812506517
2022,Non-Hispanic White,42+ weeks,30-34,27834,50,1.796364158942301
2022,Non-Hispanic White,42+ weeks,35-39,12259,28,2.2840362182886045
2022,Non-Hispanic White,42+ weeks,40 and over,2505,13,5.189620758483034
2023,Non-Hispanic Black,<28 weeks,Under 20,436,186,426.60550458715596
2023,Non-Hispanic Black,<28 weeks,20-24,1381,505,365.6770456191166
2023,Non-Hispanic Black,<28 weeks,25-29,1734,614,354.0945790080738
2023,Non-Hispanic Black,<28 weeks,30-34,1851,627,338.7358184764992
2023,Non-Hispanic Black,<28 weeks,35-39,1160,357,307.7586206896552
2023,Non-Hispanic Black,<28 weeks,40 and over,382,112,293.1937172774869
2023,Non-Hispanic Black,28-31 weeks,Under 20,548,27,49.27007299270073
2023,Non-Hispanic Black,28-31 weeks,20-24,1691,95,56.17977528089887
2023,Non-Hispanic Black,28-31 weeks,25-29,2201,89,40.436165379373016
2023,Non-Hispanic Black,28-31 weeks,30-34,2346,107,45.609548167092925
2023,Non-Hispanic Black,28-31 weeks,35-39,1519,61,40.1579986833443
2023,Non-Hispanic Black,28-31 weeks,40 and over,552,28,50.72463768115942
2023,Non-Hispanic Black,32-33 weeks,Under 20,729,14,19.204389574759947
2023,Non-Hispanic Black,32-33 weeks,20-24,2116,55,25.99243856332703
2023,Non-Hispanic Black,32-33 weeks,25-29,2921,45,15.405682985279013
2023,Non-Hispanic Black,32-33 weeks,30-34,3026,41,13.549239920687377
2023,Non-Hispanic Black,32-33 weeks,35-39,2014,32,15.888778550148956
2023,Non-Hispanic Black,32-33 weeks,40 and over,738,18,24.390243902439025
2023,Non-Hispanic Black,34-36 weeks,Under 20,3176,42,13.224181360201511
2023,Non-Hispanic Black,34-36 weeks,20-24,10718,160,14.928158238477328
2023,Non-Hispanic Black,34-36 weeks,25-29,14093,129,9.153480451287873
2023,Non-Hispanic Black,34-36 weeks,30-34,15534,118,7.596240504699369
2023,Non-Hispanic Black,34-36 weeks,35-39,9835,70,7.117437722419928
2023,Non-Hispanic Black,34-36 weeks,40 and over,3353,23,6.859528780196839
2023,Non-Hispanic Black,37-38 weeks,Under 20,8598,77,8.955571063037915
2023,Non-Hispanic Black,37-38 weeks,20-24,30802,208,6.752808259203948
2023,Non-Hispanic Black,37-38 weeks,25-29,39680,187,4.712701612903226
2023,Non-Hispanic Black,37-38 weeks,30-34,41051,156,3.800151031643565
2023,Non-Hispanic Black,37-38 weeks,35-39,24801,86,3.4676021128180317
2023,Non-Hispanic Black,37-38 weeks,40 and over,7782,38,4.883063479825237
2023,Non-Hispanic Black,39-41 weeks,Under 20,13557,96,7.081212657667626
2023,Non-Hispanic Black,39-41 weeks,20-24,49930,238,4.766673342679752
2023,Non-Hispanic Black,39-41 weeks,25-29,63537,193,3.037600138501975
2023,Non-Hispanic Black,39-41 weeks,30-34,60971,158,2.5913959095307604
2023,Non-Hispanic Black,39-41 weeks,35-39,31807,68,2.137894174238375
2023,Non-Hispanic Black,39-41 weeks,40 and over,8151,25,3.067108330266225
2023,Non-Hispanic Black,42+ weeks,Under 20,1639,8,4.881025015253203
2023,Non-Hispanic Black,42+ weeks,20-24,5965,21,3.520536462699078
2023,Non-Hispanic Black,42+ weeks,25-29,6982,35,5.012890289315382
2023,Non-Hispanic Black,42+ weeks,30-34,6202,23,3.708481135117704
2023,Non-Hispanic Black,42+ weeks,35-39,3060,12,3.9215686274509802
2023,Non-Hispanic Black,42+ weeks,40 and over,757,3,3.963011889035667
2023,Non-Hispanic White,<28 weeks,Under 20,352,162,460.2272727272727
2023,Non-Hispanic White,<28 weeks,20-24,1279,485,379.20250195465206
2023,Non-Hispanic White,<28 weeks,25-29,2003,716,357.4638042935597
2023,Non-Hispanic White,<28 weeks,30-34,2225,761,342.02247191011236
2023,Non-Hispanic White,<28 weeks,35-39,1336,445,333.08383233532936
2023,Non-Hispanic White,<28 weeks,40 and over,363,120,330.57851239669424
2023,Non-Hispanic White,28-31 weeks,Under 20,503,24,47.713717693836976
2023,Non-Hispanic White,28-31 weeks,20-24,2133,92,43.13173933427098
2023,Non-Hispanic White,28-31 weeks,25-29,3731,164,43.956043956043956
2023,Non-Hispanic White,28-31 weeks,30-34,4512,181,40.11524822695036
2023,Non-Hispanic White,28-31 weeks,35-39,2740,101,36.86131386861314
2023,Non-Hispanic White,28-31 weeks,40 and over,770,37,48.05194805194805
2023,Non-Hispanic White,32-33 weeks,Under 20,772,25,32.383419689119165
2023,Non-Hispanic White,32-33 weeks,20-24,3331,59,17.712398679075353
2023,Non-Hispanic White,32-33 weeks,25-29,5717,90,15.742522301906595
2023,Non-Hispanic White,32-33 weeks,30-34,6978,106,15.190599025508742
2023,Non-Hispanic White,32-33 weeks,35-39,4339,67,15.441345932242452
2023,Non-Hispanic White,32-33 weeks,40 and over,1264,27,21.360759493670887
2023,Non-Hispanic White,34-36 weeks,Under 20,3981,46,11.554885707108767
2023,Non-Hispanic White,34-36 weeks,20-24,20342,215,10.56926555894209
2023,Non-Hispanic White,34-36 weeks,25-29,36613,234,6.391172534345724
2023,Non-Hispanic White,34-36 weeks,30-34,44958,277,6.16130610792295
2023,Non-Hispanic White,34-36 weeks,35-39,27657,177,6.399826445384532
2023,Non-Hispanic White,34-36 weeks,40 and over,7478,61,8.157261299812784
2023,Non-Hispanic White,37-38 weeks,Under 20,11702,80,6.836438215689626
2023,Non-Hispanic White,37-38 weeks,20-24,68129,292,4.285986877834696
2023,Non-Hispanic White,37-38 weeks,25-29,129931,380,2.924629226281642
2023,Non-Hispanic White,37-38 weeks,30-34,155704,316,2.0294918563428044
2023,Non-Hispanic White,37-38 weeks,35-39,89085,214,2.402200145928046
2023,Non-Hispanic White,37-38 weeks,40 and over,21277,77,3.618931240306434
2023,Non-Hispanic White,39-41 weeks,Under 20,24252,121,4.989279234702292
2023,Non-Hispanic White,39-41 weeks,20-24,149079,389,2.6093547716311485
2023,Non-Hispanic White,39-41 weeks,25-29,293778,424,1.4432666843671071
2023,Non-Hispanic White,39-41 weeks,30-34,352807,392,1.111089065693141
2023,Non-Hispanic White,39-41 weeks,35-39,175836,179,1.0179940399008167
2023,Non-Hispanic White,39-41 weeks,40 and over,33313,46,1.380842313811425
2023,Non-Hispanic White,42+ weeks,Under 20,3463,26,7.507941091539127
2023,Non-Hispanic White,42+ weeks,20-24,18511,61,3.2953379071903193
2023,Non-Hispanic White,42+ weeks,25-29,27730,56,2.019473494410386
2023,Non-Hispanic White,42+ weeks,30-34,26936,47,1.744876744876745
2023,Non-Hispanic White,42+ weeks,35-39,12283,23,1.872506716600179
2023,Non-Hispanic White,42+ weeks,40 and over,2502,8,3.1974420463629096
2024,Non-Hispanic Black,<28 weeks,Under 20,387,143,369.50904392764863
2024,Non-Hispanic Black,<28 weeks,20-24,1297,491,378.56592135697764
2024,Non-Hispanic Black,<28 weeks,25-29,1634,616,376.9889840881273
2024,Non-Hispanic Black,<28 weeks,30-34,1853,618,333.51322180248246
2024,Non-Hispanic Black,<28 weeks,35-39,1106,378,341.7721518987342
2024,Non-Hispanic Black,<28 weeks,40 and over,372,118,317.2043010752688
2024,Non-Hispanic Black,28-31 weeks,Under 20,492,36,73.17073170731707
2024,Non-Hispanic Black,28-31 weeks,20-24,1518,80,52.700922266139656
2024,Non-Hispanic Black,28-31 weeks,25-29,2030,81,39.90147783251231
2024,Non-Hispanic Black,28-31 weeks,30-34,2239,85,37.96337650736936
2024,Non-Hispanic Black,28-31 weeks,35-39,1539,69,44.834307992202724
2024,Non-Hispanic Black,28-31 weeks,40 and over,539,20,37.10575139146568
2024,Non-Hispanic Black,32-33 weeks,Under 20,626,17,27.156549520766774
2024,Non-Hispanic Black,32-33 weeks,20-24,1895,40,21.108179419525065
2024,Non-Hispanic Black,32-33 weeks,25-29,2596,48,18.48998459167951
2024,Non-Hispanic Black,32-33 weeks,30-34,2936,53,18.05177111716621
2024,Non-Hispanic Black,32-33 weeks,35-39,1955,27,13.81074168797954
2024,Non-Hispanic Black,32-33 weeks,40 and over,733,18,24.556616643929058
2024,Non-Hispanic Black,34-36 weeks,Under 20,2994,45,15.03006012024048
2024,Non-Hispanic Black,34-36 weeks,20-24,9941,133,13.37893572075244
2024,Non-Hispanic Black,34-36 weeks,25-29,13204,129,9.769766737352317
2024,Non-Hispanic Black,34-36 weeks,30-34,14791,109,7.369346224055169
2024,Non-Hispanic Black,34-36 weeks,35-39,9975,73,7.318295739348371
2024,Non-Hispanic Black,34-36 weeks,40 and over,3435,28,8.151382823871907
2024,Non-Hispanic Black,37-38 weeks,Under 20,7874,66,8.382016764033528
2024,Non-Hispanic Black,37-38 weeks,20-24,28547,190,6.6556906154762325
2024,Non-Hispanic Black,37-38 weeks,25-29,37636,171,4.543522159634393
2024,Non-Hispanic Black,37-38 weeks,30-34,39933,158,3.9566273508126115
2024,Non-Hispanic Black,37-38 weeks,35-39,25034,107,4.274187105536471
2024,Non-Hispanic Black,37-38 weeks,40 and over,8142,47,5.772537460083518
2024,Non-Hispanic Black,39-41 weeks,Under 20,12797,76,5.938891927795577
2024,Non-Hispanic Black,39-41 weeks,20-24,46920,239,5.093776641091218
2024,Non-Hispanic Black,39-41 weeks,25-29,59890,191,3.1891801636333277
2024,Non-Hispanic Black,39-41 weeks,30-34,59740,157,2.628054904586542
2024,Non-Hispanic Black,39-41 weeks,35-39,32434,77,2.3740519208238267
2024,Non-Hispanic Black,39-41 weeks,40 and over,8204,28,3.4129692832764507
2024,Non-Hispanic Black,42+ weeks,Under 20,1565,8,5.111821086261981
2024,Non-Hispanic Black,42+ weeks,20-24,5558,27,4.857862540482188
2024,Non-Hispanic Black,42+ weeks,25-29,6615,21,3.1746031746031744
2024,Non-Hispanic Black,42+ weeks,30-34,6009,18,2.9955067398901645
2024,Non-Hispanic Black,42+ weeks,35-39,3149,16,5.080978088281994
2024,Non-Hispanic Black,42+ weeks,40 and over,794,3,3.778337531486146
2024,Non-Hispanic White,<28 weeks,Under 20,336,117,348.2142857142857
2024,Non-Hispanic White,<28 weeks,20-24,1212,451,372.1122112211221
2024,Non-Hispanic White,<28 weeks,25-29,1905,715,375.3280839895013
2024,Non-Hispanic White,<28 weeks,30-34,2242,815,363.51471900089206
2024,Non-Hispanic White,<28 weeks,35-39,1308,466,356.2691131498471
2024,Non-Hispanic White,<28 weeks,40 and over,361,119,329.63988919667594
2024,Non-Hispanic White,28-31 weeks,Under 20,484,33,68.18181818181817
2024,Non-Hispanic White,28-31 weeks,20-24,2043,98,47.96867351933432
2024,Non-Hispanic White,28-31 weeks,25-29,3608,158,43.791574279379155
2024,Non-Hispanic White,28-31 weeks,30-34,4264,181,42.4484052532833
2024,Non-Hispanic White,28-31 weeks,35-39,2694,117,43.42984409799554
2024,Non-Hispanic White,28-31 weeks,40 and over,818,36,44.00977995110025
2024,Non-Hispanic White,32-33 weeks,Under 20,709,22,31.029619181946405
2024,Non-Hispanic White,32-33 weeks,20-24,3299,54,16.368596544407396
2024,Non-Hispanic White,32-33 weeks,25-29,5716,85,14.870538838348496
2024,Non-Hispanic White,32-33 weeks,30-34,6768,98,14.479905437352246
2024,Non-Hispanic White,32-33 weeks,35-39,4314,59,13.676402410755678
2024,Non-Hispanic White,32-33 weeks,40 and over,1168,18,15.410958904109588
2024,Non-Hispanic White,34-36 weeks,Under 20,3885,50,12.87001287001287
2024,Non-Hispanic White,34-36 weeks,20-24,19650,193,9.821882951653944
2024,Non-Hispanic White,34-36 weeks,25-29,36393,251,6.896930728436788
2024,Non-Hispanic White,34-36 weeks,30-34,44886,270,6.015238604464644
2024,Non-Hispanic White,34-36 weeks,35-39,28123,139,4.9425736941293605
2024,Non-Hispanic White,34-36 weeks,40 and over,7642,56,7.3279246270609795
2024,Non-Hispanic White,37-38 weeks,Under 20,11285,72,6.380150642445725
2024,Non-Hispanic White,37-38 weeks,20-24,66427,295,4.440965270146175
2024,Non-Hispanic White,37-38 weeks,25-29,129660,341,2.629955267623014
2024,Non-Hispanic White,37-38 weeks,30-34,156529,337,2.152955682333625
2024,Non-Hispanic White,37-38 weeks,35-39,90849,190,2.0913824037688915
2024,Non-Hispanic White,37-38 weeks,40 and over,22313,72,3.2268184466454537
2024,Non-Hispanic White,39-41 weeks,Under 20,23458,101,4.305567397050047
2024,Non-Hispanic White,39-41 weeks,20-24,145374,360,2.476371290602171
2024,Non-Hispanic White,39-41 weeks,25-29,291034,404,1.3881539613928269
2024,Non-Hispanic White,39-41 weeks,30-34,349964,369,1.0543941662571008
2024,Non-Hispanic White,39-41 weeks,35-39,179521,214,1.1920610959163553
2024,Non-Hispanic White,39-41 weeks,40 and over,34630,56,1.6170950043315044
2024,Non-Hispanic White,42+ weeks,Under 20,3440,21,6.104651162790698
2024,Non-Hispanic White,42+ weeks,20-24,18432,51,2.7669270833333335
2024,Non-Hispanic White,42+ weeks,25-29,27728,55,1.9835545297172534
2024,Non-Hispanic White,42+ weeks,30-34,27182,57,2.096975939960268
2024,Non-Hispanic White,42+ weeks,35-39,12904,30,2.3248605083694978
2024,Non-Hispanic White,42+ weeks,40 and over,2600,8,3.076923076923077
