year,race,gestational_age_group,ucod,deaths,births
2003,Non-Hispanic Black,37-38 weeks,G129,5,158479
2003,Non-Hispanic Black,37-38 weeks,G318,1,158479
2003,Non-Hispanic Black,37-38 weeks,G712,1,158479
2003,Non-Hispanic Black,37-38 weeks,G809,2,158479
2003,Non-Hispanic Black,37-38 weeks,G919,1,158479
2003,Non-Hispanic Black,37-38 weeks,G931,4,158479
2003,Non-Hispanic Black,37-38 weeks,G934,1,158479
2003,Non-Hispanic Black,37-38 weeks,I219,1,158479
2003,Non-Hispanic Black,37-38 weeks,I250,1,158479
2003,Non-Hispanic Black,37-38 weeks,I270,1,158479
2003,Non-Hispanic Black,37-38 weeks,I272,2,158479
2003,Non-Hispanic Black,37-38 weeks,I400,1,158479
2003,Non-Hispanic Black,37-38 weeks,I420,1,158479
2003,Non-Hispanic Black,37-38 weeks,I422,1,158479
2003,Non-Hispanic Black,37-38 weeks,I424,6,158479
2003,Non-Hispanic Black,37-38 weeks,I469,3,158479
2003,Non-Hispanic Black,37-38 weeks,I500,1,158479
2003,Non-Hispanic Black,37-38 weeks,I509,1,158479
2003,Non-Hispanic Black,37-38 weeks,I514,3,158479
2003,Non-Hispanic Black,37-38 weeks,I64,1,158479
2003,Non-Hispanic Black,37-38 weeks,I678,5,158479
2003,Non-Hispanic Black,37-38 weeks,J129,4,158479
2003,Non-Hispanic Black,37-38 weeks,J152,1,158479
2003,Non-Hispanic Black,37-38 weeks,J180,8,158479
2003,Non-Hispanic Black,37-38 weeks,J189,5,158479
2003,Non-Hispanic Black,37-38 weeks,J42,1,158479
2003,Non-Hispanic Black,37-38 weeks,J450,1,158479
2003,Non-Hispanic Black,37-38 weeks,J690,1,158479
2003,Non-Hispanic Black,37-38 weeks,J81,1,158479
2003,Non-Hispanic Black,37-38 weeks,J849,2,158479
2003,Non-Hispanic Black,37-38 weeks,J986,1,158479
2003,Non-Hispanic Black,37-38 weeks,J988,1,158479
2003,Non-Hispanic Black,37-38 weeks,K071,1,158479
2003,Non-Hispanic Black,37-38 weeks,K449,2,158479
2003,Non-Hispanic Black,37-38 weeks,K729,1,158479
2003,Non-Hispanic Black,37-38 weeks,K760,1,158479
2003,Non-Hispanic Black,37-38 weeks,K85,1,158479
2003,Non-Hispanic Black,37-38 weeks,K902,1,158479
2003,Non-Hispanic Black,37-38 weeks,L208,1,158479
2003,Non-Hispanic Black,37-38 weeks,M625,2,158479
2003,Non-Hispanic Black,37-38 weeks,N133,1,158479
2003,Non-Hispanic Black,37-38 weeks,N179,1,158479
2003,Non-Hispanic Black,37-38 weeks,P000,1,158479
2003,Non-Hispanic Black,37-38 weeks,P003,1,158479
2003,Non-Hispanic Black,37-38 weeks,P005,1,158479
2003,Non-Hispanic Black,37-38 weeks,P008,1,158479
2003,Non-Hispanic Black,37-38 weeks,P021,6,158479
2003,Non-Hispanic Black,37-38 weeks,P031,1,158479
2003,Non-Hispanic Black,37-38 weeks,P059,1,158479
2003,Non-Hispanic Black,37-38 weeks,P070,1,158479
2003,Non-Hispanic Black,37-38 weeks,P072,4,158479
2003,Non-Hispanic Black,37-38 weeks,P112,1,158479
2003,Non-Hispanic Black,37-38 weeks,P209,3,158479
2003,Non-Hispanic Black,37-38 weeks,P219,10,158479
2003,Non-Hispanic Black,37-38 weeks,P220,1,158479
2003,Non-Hispanic Black,37-38 weeks,P239,1,158479
2003,Non-Hispanic Black,37-38 weeks,P240,4,158479
2003,Non-Hispanic Black,37-38 weeks,P271,1,158479
2003,Non-Hispanic Black,37-38 weeks,P279,1,158479
2003,Non-Hispanic Black,37-38 weeks,P280,1,158479
2003,Non-Hispanic Black,37-38 weeks,P290,2,158479
2003,Non-Hispanic Black,37-38 weeks,P291,2,158479
2003,Non-Hispanic Black,37-38 weeks,P293,2,158479
2003,Non-Hispanic Black,37-38 weeks,P352,2,158479
2003,Non-Hispanic Black,37-38 weeks,P360,1,158479
2003,Non-Hispanic Black,37-38 weeks,P368,1,158479
2003,Non-Hispanic Black,37-38 weeks,P369,5,158479
2003,Non-Hispanic Black,37-38 weeks,P399,1,158479
2003,Non-Hispanic Black,37-38 weeks,P504,1,158479
2003,Non-Hispanic Black,37-38 weeks,P560,1,158479
2003,Non-Hispanic Black,37-38 weeks,P60,1,158479
2003,Non-Hispanic Black,37-38 weeks,P614,1,158479
2003,Non-Hispanic Black,37-38 weeks,P741,1,158479
2003,Non-Hispanic Black,37-38 weeks,P749,1,158479
2003,Non-Hispanic Black,37-38 weeks,P77,7,158479
2003,Non-Hispanic Black,37-38 weeks,P832,1,158479
2003,Non-Hispanic Black,37-38 weeks,P90,1,158479
2003,Non-Hispanic Black,37-38 weeks,P912,1,158479
2003,Non-Hispanic Black,37-38 weeks,P968,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q000,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q019,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q02,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q031,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q039,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q042,8,158479
2003,Non-Hispanic Black,37-38 weeks,Q043,4,158479
2003,Non-Hispanic Black,37-38 weeks,Q070,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q200,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q202,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q203,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q204,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q210,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q211,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q212,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q213,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q224,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q225,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q230,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q233,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q234,14,158479
2003,Non-Hispanic Black,37-38 weeks,Q245,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q248,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q249,28,158479
2003,Non-Hispanic Black,37-38 weeks,Q251,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q255,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q264,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q273,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q288,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q336,14,158479
2003,Non-Hispanic Black,37-38 weeks,Q431,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q433,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q602,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q605,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q606,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q613,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q614,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q642,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q688,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q771,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q780,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q789,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q790,12,158479
2003,Non-Hispanic Black,37-38 weeks,Q792,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q878,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q892,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q894,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q897,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q899,3,158479
2003,Non-Hispanic Black,37-38 weeks,Q909,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q913,15,158479
2003,Non-Hispanic Black,37-38 weeks,Q915,1,158479
2003,Non-Hispanic Black,37-38 weeks,Q917,13,158479
2003,Non-Hispanic Black,37-38 weeks,Q929,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q935,2,158479
2003,Non-Hispanic Black,37-38 weeks,Q999,2,158479
2003,Non-Hispanic Black,37-38 weeks,R628,1,158479
2003,Non-Hispanic Black,37-38 weeks,R95,159,158479
2003,Non-Hispanic Black,37-38 weeks,R99,73,158479
2003,Non-Hispanic Black,37-38 weeks,V476,1,158479
2003,Non-Hispanic Black,37-38 weeks,V486,2,158479
2003,Non-Hispanic Black,37-38 weeks,V495,2,158479
2003,Non-Hispanic Black,37-38 weeks,V546,1,158479
2003,Non-Hispanic Black,37-38 weeks,V877,1,158479
2003,Non-Hispanic Black,37-38 weeks,V892,3,158479
2003,Non-Hispanic Black,37-38 weeks,W65,1,158479
2003,Non-Hispanic Black,37-38 weeks,W74,1,158479
2003,Non-Hispanic Black,37-38 weeks,W75,44,158479
2003,Non-Hispanic Black,37-38 weeks,W78,3,158479
2003,Non-Hispanic Black,37-38 weeks,W80,2,158479
2003,Non-Hispanic Black,37-38 weeks,W83,1,158479
2003,Non-Hispanic Black,37-38 weeks,W84,10,158479
2003,Non-Hispanic Black,37-38 weeks,W87,1,158479
2003,Non-Hispanic Black,37-38 weeks,X43,1,158479
2003,Non-Hispanic Black,37-38 weeks,X44,1,158479
2003,Non-Hispanic Black,37-38 weeks,X59,2,158479
2003,Non-Hispanic Black,37-38 weeks,X91,3,158479
2003,Non-Hispanic Black,37-38 weeks,X95,1,158479
2003,Non-Hispanic Black,37-38 weeks,X97,1,158479
2003,Non-Hispanic Black,37-38 weeks,X98,1,158479
2003,Non-Hispanic Black,37-38 weeks,Y00,1,158479
2003,Non-Hispanic Black,37-38 weeks,Y079,2,158479
2003,Non-Hispanic Black,37-38 weeks,Y09,14,158479
2003,Non-Hispanic Black,37-38 weeks,Y20,2,158479
2003,Non-Hispanic Black,37-38 weeks,Y33,1,158479
2003,Non-Hispanic Black,37-38 weeks,Y34,2,158479
2003,Non-Hispanic Black,37-38 weeks,Y834,1,158479
2003,Non-Hispanic Black,39-41 weeks,A084,1,276883
2003,Non-Hispanic Black,39-41 weeks,A09,1,276883
2003,Non-Hispanic Black,39-41 weeks,A403,2,276883
2003,Non-Hispanic Black,39-41 weeks,A410,1,276883
2003,Non-Hispanic Black,39-41 weeks,A412,1,276883
2003,Non-Hispanic Black,39-41 weeks,A419,7,276883
2003,Non-Hispanic Black,39-41 weeks,B009,1,276883
2003,Non-Hispanic Black,39-41 weeks,B259,1,276883
2003,Non-Hispanic Black,39-41 weeks,B340,1,276883
2003,Non-Hispanic Black,39-41 weeks,B349,2,276883
2003,Non-Hispanic Black,39-41 weeks,C716,1,276883
2003,Non-Hispanic Black,39-41 weeks,C80,1,276883
2003,Non-Hispanic Black,39-41 weeks,C959,1,276883
2003,Non-Hispanic Black,39-41 weeks,D376,1,276883
2003,Non-Hispanic Black,39-41 weeks,D432,3,276883
2003,Non-Hispanic Black,39-41 weeks,D571,2,276883
2003,Non-Hispanic Black,39-41 weeks,D65,1,276883
2003,Non-Hispanic Black,39-41 weeks,D761,1,276883
2003,Non-Hispanic Black,39-41 weeks,D821,1,276883
2003,Non-Hispanic Black,39-41 weeks,D849,1,276883
2003,Non-Hispanic Black,39-41 weeks,E149,1,276883
2003,Non-Hispanic Black,39-41 weeks,E250,1,276883
2003,Non-Hispanic Black,39-41 weeks,E740,1,276883
2003,Non-Hispanic Black,39-41 weeks,E752,1,276883
2003,Non-Hispanic Black,39-41 weeks,E831,1,276883
2003,Non-Hispanic Black,39-41 weeks,E86,1,276883
2003,Non-Hispanic Black,39-41 weeks,E875,1,276883
2003,Non-Hispanic Black,39-41 weeks,E889,3,276883
2003,Non-Hispanic Black,39-41 weeks,G001,2,276883
2003,Non-Hispanic Black,39-41 weeks,G008,1,276883
2003,Non-Hispanic Black,39-41 weeks,G009,2,276883
2003,Non-Hispanic Black,39-41 weeks,G030,1,276883
2003,Non-Hispanic Black,39-41 weeks,G129,1,276883
2003,Non-Hispanic Black,39-41 weeks,G318,1,276883
2003,Non-Hispanic Black,39-41 weeks,G709,1,276883
2003,Non-Hispanic Black,39-41 weeks,G809,2,276883
2003,Non-Hispanic Black,39-41 weeks,G919,1,276883
2003,Non-Hispanic Black,39-41 weeks,G931,5,276883
2003,Non-Hispanic Black,39-41 weeks,G934,3,276883
2003,Non-Hispanic Black,39-41 weeks,G938,2,276883
2003,Non-Hispanic Black,39-41 weeks,G958,1,276883
2003,Non-Hispanic Black,39-41 weeks,G98,1,276883
2003,Non-Hispanic Black,39-41 weeks,H669,1,276883
2003,Non-Hispanic Black,39-41 weeks,I270,1,276883
2003,Non-Hispanic Black,39-41 weeks,I272,8,276883
2003,Non-Hispanic Black,39-41 weeks,I400,5,276883
2003,Non-Hispanic Black,39-41 weeks,I409,1,276883
2003,Non-Hispanic Black,39-41 weeks,I420,1,276883
2003,Non-Hispanic Black,39-41 weeks,I422,1,276883
2003,Non-Hispanic Black,39-41 weeks,I424,3,276883
2003,Non-Hispanic Black,39-41 weeks,I469,3,276883
2003,Non-Hispanic Black,39-41 weeks,I499,2,276883
2003,Non-Hispanic Black,39-41 weeks,I500,2,276883
2003,Non-Hispanic Black,39-41 weeks,I514,4,276883
2003,Non-Hispanic Black,39-41 weeks,I519,1,276883
2003,Non-Hispanic Black,39-41 weeks,I678,5,276883
2003,Non-Hispanic Black,39-41 weeks,I739,1,276883
2003,Non-Hispanic Black,39-41 weeks,J029,1,276883
2003,Non-Hispanic Black,39-41 weeks,J110,2,276883
2003,Non-Hispanic Black,39-41 weeks,J120,1,276883
2003,Non-Hispanic Black,39-41 weeks,J129,1,276883
2003,Non-Hispanic Black,39-41 weeks,J152,1,276883
2003,Non-Hispanic Black,39-41 weeks,J153,1,276883
2003,Non-Hispanic Black,39-41 weeks,J180,12,276883
2003,Non-Hispanic Black,39-41 weeks,J189,5,276883
2003,Non-Hispanic Black,39-41 weeks,J208,1,276883
2003,Non-Hispanic Black,39-41 weeks,J209,1,276883
2003,Non-Hispanic Black,39-41 weeks,J210,1,276883
2003,Non-Hispanic Black,39-41 weeks,J219,1,276883
2003,Non-Hispanic Black,39-41 weeks,J40,2,276883
2003,Non-Hispanic Black,39-41 weeks,J42,1,276883
2003,Non-Hispanic Black,39-41 weeks,J450,1,276883
2003,Non-Hispanic Black,39-41 weeks,J690,1,276883
2003,Non-Hispanic Black,39-41 weeks,J81,2,276883
2003,Non-Hispanic Black,39-41 weeks,J840,1,276883
2003,Non-Hispanic Black,39-41 weeks,J841,1,276883
2003,Non-Hispanic Black,39-41 weeks,J849,3,276883
2003,Non-Hispanic Black,39-41 weeks,J860,1,276883
2003,Non-Hispanic Black,39-41 weeks,J969,1,276883
2003,Non-Hispanic Black,39-41 weeks,J984,1,276883
2003,Non-Hispanic Black,39-41 weeks,J988,3,276883
2003,Non-Hispanic Black,39-41 weeks,K449,1,276883
2003,Non-Hispanic Black,39-41 weeks,K529,2,276883
2003,Non-Hispanic Black,39-41 weeks,K561,1,276883
2003,Non-Hispanic Black,39-41 weeks,K562,1,276883
2003,Non-Hispanic Black,39-41 weeks,K566,1,276883
2003,Non-Hispanic Black,39-41 weeks,K590,1,276883
2003,Non-Hispanic Black,39-41 weeks,K639,1,276883
2003,Non-Hispanic Black,39-41 weeks,K760,1,276883
2003,Non-Hispanic Black,39-41 weeks,N19,3,276883
2003,Non-Hispanic Black,39-41 weeks,P016,1,276883
2003,Non-Hispanic Black,39-41 weeks,P021,4,276883
2003,Non-Hispanic Black,39-41 weeks,P025,1,276883
2003,Non-Hispanic Black,39-41 weeks,P027,1,276883
2003,Non-Hispanic Black,39-41 weeks,P030,1,276883
2003,Non-Hispanic Black,39-41 weeks,P039,1,276883
2003,Non-Hispanic Black,39-41 weeks,P044,1,276883
2003,Non-Hispanic Black,39-41 weeks,P071,1,276883
2003,Non-Hispanic Black,39-41 weeks,P072,2,276883
2003,Non-Hispanic Black,39-41 weeks,P073,1,276883
2003,Non-Hispanic Black,39-41 weeks,P111,1,276883
2003,Non-Hispanic Black,39-41 weeks,P209,3,276883
2003,Non-Hispanic Black,39-41 weeks,P210,2,276883
2003,Non-Hispanic Black,39-41 weeks,P219,21,276883
2003,Non-Hispanic Black,39-41 weeks,P239,3,276883
2003,Non-Hispanic Black,39-41 weeks,P240,5,276883
2003,Non-Hispanic Black,39-41 weeks,P241,1,276883
2003,Non-Hispanic Black,39-41 weeks,P269,2,276883
2003,Non-Hispanic Black,39-41 weeks,P280,1,276883
2003,Non-Hispanic Black,39-41 weeks,P284,1,276883
2003,Non-Hispanic Black,39-41 weeks,P290,2,276883
2003,Non-Hispanic Black,39-41 weeks,P293,2,276883
2003,Non-Hispanic Black,39-41 weeks,P298,1,276883
2003,Non-Hispanic Black,39-41 weeks,P351,1,276883
2003,Non-Hispanic Black,39-41 weeks,P368,1,276883
2003,Non-Hispanic Black,39-41 weeks,P369,8,276883
2003,Non-Hispanic Black,39-41 weeks,P524,3,276883
2003,Non-Hispanic Black,39-41 weeks,P525,1,276883
2003,Non-Hispanic Black,39-41 weeks,P559,1,276883
2003,Non-Hispanic Black,39-41 weeks,P60,2,276883
2003,Non-Hispanic Black,39-41 weeks,P768,1,276883
2003,Non-Hispanic Black,39-41 weeks,P77,4,276883
2003,Non-Hispanic Black,39-41 weeks,P780,1,276883
2003,Non-Hispanic Black,39-41 weeks,P90,1,276883
2003,Non-Hispanic Black,39-41 weeks,P910,1,276883
2003,Non-Hispanic Black,39-41 weeks,P968,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q000,6,276883
2003,Non-Hispanic Black,39-41 weeks,Q02,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q039,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q042,5,276883
2003,Non-Hispanic Black,39-41 weeks,Q043,5,276883
2003,Non-Hispanic Black,39-41 weeks,Q048,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q049,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q079,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q200,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q203,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q204,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q210,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q211,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q212,2,276883
2003,Non-Hispanic Black,39-41 weeks,Q213,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q224,2,276883
2003,Non-Hispanic Black,39-41 weeks,Q233,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q234,25,276883
2003,Non-Hispanic Black,39-41 weeks,Q245,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q248,2,276883
2003,Non-Hispanic Black,39-41 weeks,Q249,28,276883
2003,Non-Hispanic Black,39-41 weeks,Q250,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q251,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q255,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q258,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q264,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q321,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q336,14,276883
2003,Non-Hispanic Black,39-41 weeks,Q602,2,276883
2003,Non-Hispanic Black,39-41 weeks,Q605,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q613,2,276883
2003,Non-Hispanic Black,39-41 weeks,Q614,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q772,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q780,5,276883
2003,Non-Hispanic Black,39-41 weeks,Q790,16,276883
2003,Non-Hispanic Black,39-41 weeks,Q878,2,276883
2003,Non-Hispanic Black,39-41 weeks,Q891,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q893,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q897,9,276883
2003,Non-Hispanic Black,39-41 weeks,Q899,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q909,4,276883
2003,Non-Hispanic Black,39-41 weeks,Q913,26,276883
2003,Non-Hispanic Black,39-41 weeks,Q917,7,276883
2003,Non-Hispanic Black,39-41 weeks,Q928,1,276883
2003,Non-Hispanic Black,39-41 weeks,Q998,3,276883
2003,Non-Hispanic Black,39-41 weeks,Q999,3,276883
2003,Non-Hispanic Black,39-41 weeks,R64,1,276883
2003,Non-Hispanic Black,39-41 weeks,R95,255,276883
2003,Non-Hispanic Black,39-41 weeks,R99,111,276883
2003,Non-Hispanic Black,39-41 weeks,V436,1,276883
2003,Non-Hispanic Black,39-41 weeks,V446,1,276883
2003,Non-Hispanic Black,39-41 weeks,V877,1,276883
2003,Non-Hispanic Black,39-41 weeks,V892,3,276883
2003,Non-Hispanic Black,39-41 weeks,W06,1,276883
2003,Non-Hispanic Black,39-41 weeks,W23,1,276883
2003,Non-Hispanic Black,39-41 weeks,W65,1,276883
2003,Non-Hispanic Black,39-41 weeks,W68,1,276883
2003,Non-Hispanic Black,39-41 weeks,W75,50,276883
2003,Non-Hispanic Black,39-41 weeks,W76,2,276883
2003,Non-Hispanic Black,39-41 weeks,W79,5,276883
2003,Non-Hispanic Black,39-41 weeks,W80,2,276883
2003,Non-Hispanic Black,39-41 weeks,W83,7,276883
2003,Non-Hispanic Black,39-41 weeks,W84,10,276883
2003,Non-Hispanic Black,39-41 weeks,X00,3,276883
2003,Non-Hispanic Black,39-41 weeks,X37,1,276883
2003,Non-Hispanic Black,39-41 weeks,X44,2,276883
2003,Non-Hispanic Black,39-41 weeks,X85,1,276883
2003,Non-Hispanic Black,39-41 weeks,X91,4,276883
2003,Non-Hispanic Black,39-41 weeks,X92,2,276883
2003,Non-Hispanic Black,39-41 weeks,X95,3,276883
2003,Non-Hispanic Black,39-41 weeks,X98,1,276883
2003,Non-Hispanic Black,39-41 weeks,Y069,1,276883
2003,Non-Hispanic Black,39-41 weeks,Y079,11,276883
2003,Non-Hispanic Black,39-41 weeks,Y08,4,276883
2003,Non-Hispanic Black,39-41 weeks,Y09,13,276883
2003,Non-Hispanic Black,39-41 weeks,Y17,1,276883
2003,Non-Hispanic Black,39-41 weeks,Y20,2,276883
2003,Non-Hispanic Black,39-41 weeks,Y21,1,276883
2003,Non-Hispanic Black,39-41 weeks,Y26,1,276883
2003,Non-Hispanic Black,42+ weeks,A021,1,34669
2003,Non-Hispanic Black,42+ weeks,A410,1,34669
2003,Non-Hispanic Black,42+ weeks,A412,1,34669
2003,Non-Hispanic Black,42+ weeks,A419,1,34669
2003,Non-Hispanic Black,42+ weeks,A499,1,34669
2003,Non-Hispanic Black,42+ weeks,B349,1,34669
2003,Non-Hispanic Black,42+ weeks,E031,1,34669
2003,Non-Hispanic Black,42+ weeks,E343,1,34669
2003,Non-Hispanic Black,42+ weeks,G002,1,34669
2003,Non-Hispanic Black,42+ weeks,G129,1,34669
2003,Non-Hispanic Black,42+ weeks,G909,1,34669
2003,Non-Hispanic Black,42+ weeks,G937,1,34669
2003,Non-Hispanic Black,42+ weeks,I249,1,34669
2003,Non-Hispanic Black,42+ weeks,I269,1,34669
2003,Non-Hispanic Black,42+ weeks,I272,1,34669
2003,Non-Hispanic Black,42+ weeks,I400,1,34669
2003,Non-Hispanic Black,42+ weeks,I519,1,34669
2003,Non-Hispanic Black,42+ weeks,I678,1,34669
2003,Non-Hispanic Black,42+ weeks,J121,1,34669
2003,Non-Hispanic Black,42+ weeks,J180,1,34669
2003,Non-Hispanic Black,42+ weeks,J209,2,34669
2003,Non-Hispanic Black,42+ weeks,J848,1,34669
2003,Non-Hispanic Black,42+ weeks,J849,1,34669
2003,Non-Hispanic Black,42+ weeks,K550,1,34669
2003,Non-Hispanic Black,42+ weeks,N10,1,34669
2003,Non-Hispanic Black,42+ weeks,N390,1,34669
2003,Non-Hispanic Black,42+ weeks,P011,1,34669
2003,Non-Hispanic Black,42+ weeks,P021,3,34669
2003,Non-Hispanic Black,42+ weeks,P072,2,34669
2003,Non-Hispanic Black,42+ weeks,P219,4,34669
2003,Non-Hispanic Black,42+ weeks,P249,1,34669
2003,Non-Hispanic Black,42+ weeks,P284,1,34669
2003,Non-Hispanic Black,42+ weeks,P290,1,34669
2003,Non-Hispanic Black,42+ weeks,P291,1,34669
2003,Non-Hispanic Black,42+ weeks,P361,1,34669
2003,Non-Hispanic Black,42+ weeks,Q043,1,34669
2003,Non-Hispanic Black,42+ weeks,Q210,2,34669
2003,Non-Hispanic Black,42+ weeks,Q213,1,34669
2003,Non-Hispanic Black,42+ weeks,Q220,2,34669
2003,Non-Hispanic Black,42+ weeks,Q225,1,34669
2003,Non-Hispanic Black,42+ weeks,Q234,3,34669
2003,Non-Hispanic Black,42+ weeks,Q245,1,34669
2003,Non-Hispanic Black,42+ weeks,Q249,4,34669
2003,Non-Hispanic Black,42+ weeks,Q264,1,34669
2003,Non-Hispanic Black,42+ weeks,Q321,1,34669
2003,Non-Hispanic Black,42+ weeks,Q336,3,34669
2003,Non-Hispanic Black,42+ weeks,Q339,1,34669
2003,Non-Hispanic Black,42+ weeks,Q400,1,34669
2003,Non-Hispanic Black,42+ weeks,Q605,1,34669
2003,Non-Hispanic Black,42+ weeks,Q790,3,34669
2003,Non-Hispanic Black,42+ weeks,Q793,1,34669
2003,Non-Hispanic Black,42+ weeks,Q897,1,34669
2003,Non-Hispanic Black,42+ weeks,Q899,1,34669
2003,Non-Hispanic Black,42+ weeks,Q909,1,34669
2003,Non-Hispanic Black,42+ weeks,Q913,8,34669
2003,Non-Hispanic Black,42+ weeks,Q917,3,34669
2003,Non-Hispanic Black,42+ weeks,Q928,1,34669
2003,Non-Hispanic Black,42+ weeks,Q998,1,34669
2003,Non-Hispanic Black,42+ weeks,R95,39,34669
2003,Non-Hispanic Black,42+ weeks,R99,18,34669
2003,Non-Hispanic Black,42+ weeks,V436,1,34669
2003,Non-Hispanic Black,42+ weeks,W75,8,34669
2003,Non-Hispanic Black,42+ weeks,W80,1,34669
2003,Non-Hispanic Black,42+ weeks,W83,1,34669
2003,Non-Hispanic Black,42+ weeks,W84,1,34669
2003,Non-Hispanic Black,42+ weeks,W87,1,34669
2003,Non-Hispanic Black,42+ weeks,X44,1,34669
2003,Non-Hispanic Black,42+ weeks,X91,1,34669
2003,Non-Hispanic Black,42+ weeks,Y061,1,34669
2003,Non-Hispanic Black,42+ weeks,Y079,2,34669
2003,Non-Hispanic Black,42+ weeks,Y20,1,34669
2003,Non-Hispanic Black,42+ weeks,Y838,1,34669
2003,Non-Hispanic Black,<28 weeks,A021,1,9815
2003,Non-Hispanic Black,<28 weeks,A401,1,9815
2003,Non-Hispanic Black,<28 weeks,A402,1,9815
2003,Non-Hispanic Black,<28 weeks,A410,2,9815
2003,Non-Hispanic Black,<28 weeks,A415,4,9815
2003,Non-Hispanic Black,<28 weeks,A419,53,9815
2003,Non-Hispanic Black,<28 weeks,A491,1,9815
2003,Non-Hispanic Black,<28 weeks,A492,1,9815
2003,Non-Hispanic Black,<28 weeks,A86,1,9815
2003,Non-Hispanic Black,<28 weeks,B348,1,9815
2003,Non-Hispanic Black,<28 weeks,B349,1,9815
